Opportunity Line Name,Opportunity Line ID,Opportunity Line Parent,Line Number,Product Line Name,Product ID,Amount,Total Amount,Quantity,Owner ID,Account,Service Date,Planning Measure
FastOffice Scanner D2400 - Wynn Resorts -  Opp E128,Wynn Resorts Opp E128 - SOLAR H2020,OppE1282020,2400,FastOffice Scanner D2400,Servers,50559.21154,50559.21154,2400,"Chen, Jacky",16007,4/23/2024,Expansions
FastSnap Intro Package - Wynn Resorts -  Opp E129,Wynn Resorts Opp E129 - INST2020,OppE1292020,0,FastSnap Intro Package,Cloud,423890,423890,130,"Chen, Jacky",16007,4/28/2024,Expansions
LockDown Intro Package - Wynn Resorts -  Opp E130,Wynn Resorts Opp E130 - ADD2020,OppE1302020,0,LockDown Intro Package,Services,269100,269100,1682,"Chen, Jacky",16007,4/23/2024,Expansions
FastOffice Scanner D2400 - Wynn Resorts -  Opp E131,Wynn Resorts Opp E131 - SOLAR H2020,OppE1312020,2400,FastOffice Scanner D2400,Servers,89078.34957,89078.34957,2400,"Chen, Jacky",16007,4/28/2024,Expansions
SlimLite Tablet 9 - Wynn Resorts -  Opp E131,Wynn Resorts Opp E131 - HP Att2020,OppE1312020,9,SlimLite Tablet 9,Networking,83897.81258,83897.81258,9,"Chen, Jacky",16007,4/28/2024,Expansions
SlimLite Tablet 11 - Wynn Resorts -  Opp E131,Wynn Resorts Opp E131 - HP 4.52020,OppE1312020,11,SlimLite Tablet 11,Networking,114490.4556,114490.4556,11,"Chen, Jacky",16007,4/28/2024,Expansions
FastOffice Scanner D2400 - Wynn Resorts -  Opp E132,Wynn Resorts Opp E132 - SOLAR H2020,OppE1322020,2400,FastOffice Scanner D2400,Servers,39376.59235,39376.59235,2400,"Chen, Jacky",16007,4/24/2005,New Business
CloudLite Server Pro 8200 - Wynn Resorts -  Opp E132,Wynn Resorts Opp E132 - SP Att2020,OppE1322020,8200,CloudLite Server Pro 8200,Storage,66431.17193,66431.17193,8200,"Chen, Jacky",16007,4/24/2005,New Business
FastOffice Scanner D2200 - Wynn Resorts -  Opp E132,Wynn Resorts Opp E132 - SOLAR M2020,OppE1322020,2200,FastOffice Scanner D2200,Servers,265441.561,265441.561,2200,"Chen, Jacky",16007,4/24/2005,New Business
FastOffice Scanner D2200 - Broadcom -  Opp A037,Broadcom Opp A037 - SOLAR M2020,Opp10222020,2200,FastOffice Scanner D2200,Servers,94024,94024,2200,"Cheng, Kelvin",2131,8/28/2024,New Business
FastSnap Intro Package - Broadcom -  Opp B070,Broadcom Opp B070 - INST2020,Opp10232020,0,FastSnap Intro Package,Cloud,42863.22254,42863.22254,150,"Cheng, Kelvin",2131,2/14/2024,Expansions
LockDown Individual - Broadcom -  Opp B070,Broadcom Opp B070 - UPG2020,Opp10232020,0,LockDown Individual,Services,31958.348,31958.348,200,"Cheng, Kelvin",2131,2/14/2024,Expansions
FastOffice Scanner D2200 - Broadcom -  Opp B070,Broadcom Opp B070 - SOLAR M2020,Opp10232020,2200,FastOffice Scanner D2200,Servers,16888.46858,16888.46858,2200,"Cheng, Kelvin",2131,2/14/2024,Expansions
LockDown Individual - Broadcom -  Opp C05,Broadcom Opp C05 - UPG2020,Opp10242020,0,LockDown Individual,Services,311296,311296,1946,"Cheng, Kelvin",2131,3/13/2024,Expansions
SlimLite Tablet 11 - Molina Healthcare -  Opp A037,Molina Healthcare Opp A037 - HP 4.52020,Opp10152020,11,SlimLite Tablet 11,Networking,92568,92568,11,"Cheng, Kelvin",9628,1/30/2024,New Business
FastSnap Individual - Molina Healthcare -  Opp B069,Molina Healthcare Opp B069 - MTC2020,Opp10162020,0,FastSnap Individual,Cloud,37078.43528,37078.43528,120,"Cheng, Kelvin",9628,5/24/2002,Expansions
SlimLite Tablet 10x - Molina Healthcare -  Opp B069,Molina Healthcare Opp B069 - HP 3.52020,Opp10162020,10,SlimLite Tablet 10x,Networking,17682.23409,17682.23409,10,"Cheng, Kelvin",9628,5/24/2002,Expansions
FastOffice Scanner D2200 - Molina Healthcare -  Opp B069,Molina Healthcare Opp B069 - SOLAR M2020,Opp10162020,2200,FastOffice Scanner D2200,Servers,15666.92299,15666.92299,2200,"Cheng, Kelvin",9628,5/24/2002,Expansions
SlimLite Tablet 11 - Molina Healthcare -  Opp C076,Molina Healthcare Opp C076 - HP 4.52020,Opp10172020,11,SlimLite Tablet 11,Networking,97632,97632,11,"Cheng, Kelvin",9628,11/24/2002,New Business
SlimLite Tablet 10x - Pacific Life -  Opp A088,Pacific Life Opp A088 - HP 3.52020,Opp10182020,10,SlimLite Tablet 10x,Networking,82458,82458,10,"Cheng, Kelvin",213,8/16/2024,Expansions
CloudLite Server Pro 9100 - Pacific Life -  Opp B045,Pacific Life Opp B045 - SP 5.62020,Opp10192020,9100,CloudLite Server Pro 9100,Storage,67661.6,67661.6,9100,"Cheng, Kelvin",213,3/24/2002,New Business
SlimLite Tablet 10x - Pacific Life -  Opp C023,Pacific Life Opp C023 - HP 3.52020,Opp10202020,10,SlimLite Tablet 10x,Networking,81600,81600,10,"Cheng, Kelvin",213,9/24/2002,New Business
FastOffice Scanner D2200 - Pacific Life -  Opp D075,Pacific Life Opp D075 - SOLAR M2020,Opp10212020,2200,FastOffice Scanner D2200,Servers,40146.63506,40146.63506,2200,"Cheng, Kelvin",213,2/15/2024,Expansions
SlimLite Tablet 10 - Pacific Life -  Opp D075,Pacific Life Opp D075 - HP 2.52020,Opp10212020,10,SlimLite Tablet 10,Networking,4266.701856,4266.701856,10,"Cheng, Kelvin",213,2/15/2024,Expansions
CloudLite Server Pro 9440 - Pacific Life -  Opp D075,Pacific Life Opp D075 - SP 5.52020,Opp10212020,9440,CloudLite Server Pro 9440,Storage,41763.56971,41763.56971,9440,"Cheng, Kelvin",213,2/15/2024,Expansions
SlimLite Tablet 10 - Sampra Energy -  Opp A006,Sampra Energy Opp A006 - HP 2.52020,Opp10352020,10,SlimLite Tablet 10,Networking,64042.42211,64042.42211,10,"Cheng, Kelvin",217,8/20/2024,Expansions
FastSnap Individual - Sampra Energy -  Opp A006,Sampra Energy Opp A006 - MTC2020,Opp10352020,0,FastSnap Individual,Cloud,16589.3211,16589.3211,140,"Cheng, Kelvin",217,8/20/2024,Expansions
SlimLite Tablet 11 - Sampra Energy -  Opp A006,Sampra Energy Opp A006 - HP 4.52020,Opp10352020,11,SlimLite Tablet 11,Networking,3481.246475,3481.246475,11,"Cheng, Kelvin",217,8/20/2024,Expansions
FastSnap Intro Package - Sampra Energy -  Opp B013,Sampra Energy Opp B013 - INST2020,Opp10362020,0,FastSnap Intro Package,Cloud,118104,118104,150,"Cheng, Kelvin",217,8/26/2024,Expansions
CloudLite Server Pro 9100 - Sampra Energy -  Opp C026,Sampra Energy Opp C026 - SP 5.62020,Opp10372020,9100,CloudLite Server Pro 9100,Storage,83997,83997,9100,"Cheng, Kelvin",217,8/24/2024,Expansions
CloudLite Server Pro 9440 - Sampra Energy -  Opp D045,Sampra Energy Opp D045 - SP 5.52020,Opp10382020,9440,CloudLite Server Pro 9440,Storage,117294,117294,9440,"Cheng, Kelvin",217,11/24/2002,Expansions
CloudLite Server Pro 9440 - Sampra Energy -  Opp E057,Sampra Energy Opp E057 - SP 5.52020,Opp10392020,9440,CloudLite Server Pro 9440,Storage,16762.83937,16762.83937,9440,"Cheng, Kelvin",217,8/26/2024,Expansions
FastOffice Scanner D2200 - Sampra Energy -  Opp E057,Sampra Energy Opp E057 - SOLAR M2020,Opp10392020,2200,FastOffice Scanner D2200,Servers,11092.36363,11092.36363,2200,"Cheng, Kelvin",217,8/26/2024,Expansions
LockDown Intro Package - Sampra Energy -  Opp E057,Sampra Energy Opp E057 - ADD2020,Opp10392020,0,LockDown Intro Package,Services,46265.92061,46265.92061,289,"Cheng, Kelvin",217,8/26/2024,Expansions
LockDown Intro Package - Sampra Energy -  Opp D1392,Sampra Energy Opp D1392 - ADD2020,OppD13922020,0,LockDown Intro Package,Services,320150,320150,2001,"Cheng, Kelvin",217,11/20/2024,Expansions
CloudLite Server Pro 9100 - Sampra Energy -  Opp D1393,Sampra Energy Opp D1393 - SP 5.62020,OppD13932020,9100,CloudLite Server Pro 9100,Storage,293190,293190,9100,"Cheng, Kelvin",217,11/26/2024,Expansions
CloudLite Server Pro 9440 - Sampra Energy -  Opp D1394,Sampra Energy Opp D1394 - SP 5.52020,OppD13942020,9440,CloudLite Server Pro 9440,Storage,276430,276430,9440,"Cheng, Kelvin",217,11/24/2024,Expansions
FastOffice Scanner D2400 - Sampra Energy -  Opp D1395,Sampra Energy Opp D1395 - SOLAR H2020,OppD13952020,2400,FastOffice Scanner D2400,Servers,562740,562740,2400,"Cheng, Kelvin",217,10/24/2005,Expansions
LockDown Individual - Sampra Energy -  Opp D1396,Sampra Energy Opp D1396 - UPG2020,OppD13962020,0,LockDown Individual,Services,152868.5507,152868.5507,955,"Cheng, Kelvin",217,11/26/2024,Expansions
FastSnap Intro Package - Sampra Energy -  Opp D1396,Sampra Energy Opp D1396 - INST2020,OppD13962020,0,FastSnap Intro Package,Cloud,100868.6925,100868.6925,110,"Cheng, Kelvin",217,11/26/2024,Expansions
FastOffice Scanner D2400 - Sampra Energy -  Opp D1396,Sampra Energy Opp D1396 - SOLAR H2020,OppD13962020,2400,FastOffice Scanner D2400,Servers,67594.02222,67594.02222,2400,"Cheng, Kelvin",217,11/26/2024,Expansions
FastSnap Intro Package - Broadcom -  Opp E133,Broadcom Opp E133 - INST2020,OppE1332020,0,FastSnap Intro Package,Cloud,248868.0084,248868.0084,120,"Cheng, Kelvin",2131,11/28/2024,New Business
LockDown Intro Package - Broadcom -  Opp E133,Broadcom Opp E133 - ADD2020,OppE1332020,0,LockDown Intro Package,Services,62017.84144,62017.84144,388,"Cheng, Kelvin",2131,11/28/2024,New Business
LockDown Individual - Broadcom -  Opp E133,Broadcom Opp E133 - UPG2020,OppE1332020,0,LockDown Individual,Services,2913.373846,2913.373846,18,"Cheng, Kelvin",2131,11/28/2024,New Business
FastSnap Intro Package - Broadcom -  Opp E134,Broadcom Opp E134 - INST2020,OppE1342020,0,FastSnap Intro Package,Cloud,274120,274120,140,"Cheng, Kelvin",2131,5/13/2024,Expansions
FastSnap Intro Package - Broadcom -  Opp E135,Broadcom Opp E135 - INST2020,OppE1352020,0,FastSnap Intro Package,Cloud,261547.0778,261547.0778,150,"Cheng, Kelvin",2131,6/13/2024,Expansions
LockDown Intro Package - Broadcom -  Opp E135,Broadcom Opp E135 - ADD2020,OppE1352020,0,LockDown Intro Package,Services,92976.5704,92976.5704,581,"Cheng, Kelvin",2131,6/13/2024,Expansions
FastOffice Scanner D2400 - Broadcom -  Opp E135,Broadcom Opp E135 - SOLAR H2020,OppE1352020,2400,FastOffice Scanner D2400,Servers,17459.20397,17459.20397,2400,"Cheng, Kelvin",2131,6/13/2024,Expansions
SlimLite Tablet 10x - Molina Healthcare -  Opp E136,Molina Healthcare Opp E136 - HP 3.52020,OppE1362020,10,SlimLite Tablet 10x,Networking,64237.01978,64237.01978,10,"Cheng, Kelvin",9628,4/28/2024,New Business
SlimLite Tablet 11 - Molina Healthcare -  Opp E136,Molina Healthcare Opp E136 - HP 4.52020,OppE1362020,11,SlimLite Tablet 11,Networking,241352.9554,241352.9554,11,"Cheng, Kelvin",9628,4/28/2024,New Business
CloudLite Server Pro 9440 - Molina Healthcare -  Opp E136,Molina Healthcare Opp E136 - SP 5.52020,OppE1362020,9440,CloudLite Server Pro 9440,Storage,86224.23973,86224.23973,9440,"Cheng, Kelvin",9628,4/28/2024,New Business
LockDown Intro Package - Molina Healthcare -  Opp E137,Molina Healthcare Opp E137 - ADD2020,OppE1372020,0,LockDown Intro Package,Services,468650,468650,2929,"Cheng, Kelvin",9628,4/24/2005,Expansions
LockDown Individual - Molina Healthcare -  Opp E138,Molina Healthcare Opp E138 - UPG2020,OppE1382020,0,LockDown Individual,Services,343380,343380,2146,"Cheng, Kelvin",9628,10/24/2005,New Business
SlimLite Tablet 11 - Pacific Life -  Opp E139,Pacific Life Opp E139 - HP 4.52020,OppE1392020,11,SlimLite Tablet 11,Networking,213591.0487,213591.0487,11,"Cheng, Kelvin",213,11/16/2024,Expansions
LockDown Intro Package - Pacific Life -  Opp E139,Pacific Life Opp E139 - ADD2020,OppE1392020,0,LockDown Intro Package,Services,42398.07983,42398.07983,265,"Cheng, Kelvin",213,11/16/2024,Expansions
SlimLite Tablet 10x - Pacific Life -  Opp E139,Pacific Life Opp E139 - HP 3.52020,OppE1392020,10,SlimLite Tablet 10x,Networking,57894.39017,57894.39017,10,"Cheng, Kelvin",213,11/16/2024,Expansions
FastOffice Scanner D2400 - Pacific Life -  Opp E140,Pacific Life Opp E140 - SOLAR H2020,OppE1402020,2400,FastOffice Scanner D2400,Servers,441180,441180,2400,"Cheng, Kelvin",213,2/24/2005,New Business
CloudLite Server Pro 9100 - Pacific Life -  Opp E141,Pacific Life Opp E141 - SP 5.62020,OppE1412020,9100,CloudLite Server Pro 9100,Storage,49177.22818,49177.22818,9100,"Cheng, Kelvin",213,8/24/2005,New Business
FastOffice Scanner D2400 - Pacific Life -  Opp E141,Pacific Life Opp E141 - SOLAR H2020,OppE1412020,2400,FastOffice Scanner D2400,Servers,93729.6204,93729.6204,2400,"Cheng, Kelvin",213,8/24/2005,New Business
CloudLite Server Pro 8200 - Pacific Life -  Opp E141,Pacific Life Opp E141 - SP Att2020,OppE1412020,8200,CloudLite Server Pro 8200,Storage,282744.9587,282744.9587,8200,"Cheng, Kelvin",213,8/24/2005,New Business
SlimLite Tablet 11 - Pacific Life -  Opp E142,Pacific Life Opp E142 - HP 4.52020,OppE1422020,11,SlimLite Tablet 11,Networking,18543.83933,18543.83933,11,"Cheng, Kelvin",213,11/14/2024,Expansions
LockDown Intro Package - Pacific Life -  Opp E142,Pacific Life Opp E142 - ADD2020,OppE1422020,0,LockDown Intro Package,Services,151763.6207,151763.6207,949,"Cheng, Kelvin",213,11/14/2024,Expansions
SlimLite Tablet 10 - Pacific Life -  Opp E142,Pacific Life Opp E142 - HP 2.52020,OppE1422020,10,SlimLite Tablet 10,Networking,178601.7779,178601.7779,10,"Cheng, Kelvin",213,11/14/2024,Expansions
CloudLite Server Pro 9100 - MGM Resorts -  Opp A029,MGM Resorts Opp A029 - SP 5.62020,Opp9692020,9100,CloudLite Server Pro 9100,Storage,96900,96900,9100,"Clarke, Dave",199,8/23/2024,New Business
SlimLite Tablet 11 - MGM Resorts -  Opp B038,MGM Resorts Opp B038 - HP 4.52020,Opp9702020,11,SlimLite Tablet 11,Networking,24674.73962,24674.73962,11,"Clarke, Dave",199,9/13/2024,New Business
CloudLite Server Pro 8200 - MGM Resorts -  Opp B038,MGM Resorts Opp B038 - SP Att2020,Opp9702020,8200,CloudLite Server Pro 8200,Storage,78285.64677,78285.64677,8200,"Clarke, Dave",199,9/13/2024,New Business
CloudLite Server Pro 9100 - MGM Resorts -  Opp C093,MGM Resorts Opp C093 - SP 5.62020,Opp9712020,9100,CloudLite Server Pro 9100,Storage,2026.893249,2026.893249,9100,"Clarke, Dave",199,8/26/2024,New Business
FastOffice Scanner D2400 - MGM Resorts -  Opp C093,MGM Resorts Opp C093 - SOLAR H2020,Opp9712020,2400,FastOffice Scanner D2400,Servers,81303.57252,81303.57252,2400,"Clarke, Dave",199,8/26/2024,New Business
SlimLite Tablet 10 - MGM Resorts -  Opp C093,MGM Resorts Opp C093 - HP 2.52020,Opp9712020,10,SlimLite Tablet 10,Networking,243624.5918,243624.5918,10,"Clarke, Dave",199,8/26/2024,New Business
LockDown Individual - MGM Resorts -  Opp D028,MGM Resorts Opp D028 - UPG2020,Opp9722020,0,LockDown Individual,Services,69984,69984,437,"Clarke, Dave",199,9/14/2024,Expansions
CloudLite Server Pro 8200 - MGM Resorts -  Opp E017,MGM Resorts Opp E017 - SP Att2020,Opp9732020,8200,CloudLite Server Pro 8200,Storage,75894,75894,8200,"Clarke, Dave",199,8/28/2024,Expansions
SlimLite Tablet 9 - Health Net -  Opp A054,Health Net Opp A054 - HP Att2020,Opp9992020,9,SlimLite Tablet 9,Networking,56183.07507,56183.07507,9,"Clarke, Dave",6808,2/13/2024,Expansions
CloudLite Server Pro 9440 - Health Net -  Opp A054,Health Net Opp A054 - SP 5.52020,Opp9992020,9440,CloudLite Server Pro 9440,Storage,10429.03165,10429.03165,9440,"Clarke, Dave",6808,2/13/2024,Expansions
CloudLite Server Pro 9100 - Health Net -  Opp B092,Health Net Opp B092 - SP 5.62020,Opp10002020,9100,CloudLite Server Pro 9100,Storage,96000,96000,9100,"Clarke, Dave",6808,8/22/2024,Expansions
CloudLite Server Pro 9440 - Health Net -  Opp C013,Health Net Opp C013 - SP 5.52020,Opp10012020,9440,CloudLite Server Pro 9440,Storage,98098,98098,9440,"Clarke, Dave",6808,9/18/2024,Expansions
LockDown Intro Package - Health Net -  Opp D052,Health Net Opp D052 - ADD2020,Opp10022020,0,LockDown Intro Package,Services,87174,87174,545,"Clarke, Dave",6808,8/22/2024,Expansions
SlimLite Tablet 11 - Health Net -  Opp E043,Health Net Opp E043 - HP 4.52020,Opp10032020,11,SlimLite Tablet 11,Networking,16591.01992,16591.01992,11,"Clarke, Dave",6808,2/15/2024,Expansions
SlimLite Tablet 10 - Health Net -  Opp E043,Health Net Opp E043 - HP 2.52020,Opp10032020,10,SlimLite Tablet 10,Networking,14531.49836,14531.49836,10,"Clarke, Dave",6808,2/15/2024,Expansions
CloudLite Server Pro 8200 - Health Net -  Opp E043,Health Net Opp E043 - SP Att2020,Opp10032020,8200,CloudLite Server Pro 8200,Storage,45544.91317,45544.91317,8200,"Clarke, Dave",6808,2/15/2024,Expansions
FastSnap Intro Package - Walt Disney - Opp A093,Health Net Opp A093 - INST2020,Opp10042020,0,FastSnap Intro Package,Cloud,6891.564298,6891.564298,110,"Clarke, Dave",15492,8/20/2024,New Business
CloudLite Server Pro 9100 - Walt Disney - Opp A093,Health Net Opp A093 - SP 5.62020,Opp10042020,9100,CloudLite Server Pro 9100,Storage,33792.39033,33792.39033,9100,"Clarke, Dave",15492,8/20/2024,New Business
CloudLite Server Pro 8200 - Walt Disney - Opp A093,Health Net Opp A093 - SP Att2020,Opp10042020,8200,CloudLite Server Pro 8200,Storage,37026.86978,37026.86978,8200,"Clarke, Dave",15492,8/20/2024,New Business
LockDown Intro Package - Walt Disney - Opp B032,Health Net Opp B032 - ADD2020,Opp10052020,0,LockDown Intro Package,Services,28162.84129,28162.84129,176,"Clarke, Dave",15492,8/26/2024,New Business
SlimLite Tablet 9 - Walt Disney - Opp B032,Health Net Opp B032 - HP Att2020,Opp10052020,9,SlimLite Tablet 9,Networking,17180.23064,17180.23064,9,"Clarke, Dave",15492,8/26/2024,New Business
FastSnap Individual - Walt Disney - Opp B032,Health Net Opp B032 - MTC2020,Opp10052020,0,FastSnap Individual,Cloud,53184.428,53184.428,100,"Clarke, Dave",15492,8/26/2024,New Business
FastOffice Scanner D2400 - Walt Disney - Opp C014,Health Net Opp C014 - SOLAR H2020,Opp10062020,2400,FastOffice Scanner D2400,Servers,85510,85510,2400,"Clarke, Dave",15492,1/24/2003,Expansions
SlimLite Tablet 10x - Health Net -  Opp D1397,Health Net Opp D1397 - HP 3.52020,OppD13972020,10,SlimLite Tablet 10x,Networking,209896.6764,209896.6764,10,"Clarke, Dave",6808,11/22/2024,Expansions
SlimLite Tablet 9 - Health Net -  Opp D1397,Health Net Opp D1397 - HP Att2020,OppD13972020,9,SlimLite Tablet 9,Networking,235032.302,235032.302,9,"Clarke, Dave",6808,11/22/2024,Expansions
SlimLite Tablet 11 - Health Net -  Opp D1397,Health Net Opp D1397 - HP 4.52020,OppD13972020,11,SlimLite Tablet 11,Networking,66521.26499,66521.26499,11,"Clarke, Dave",6808,11/22/2024,Expansions
FastSnap Intro Package - Health Net -  Opp D1398,Health Net Opp D1398 - INST2020,OppD13982020,0,FastSnap Intro Package,Cloud,212550,212550,104,"Clarke, Dave",6808,5/14/2024,Expansions
SlimLite Tablet 11 - Walt Disney -  Opp D1399,Walt Disney Opp D1399 - HP 4.52020,OppD13992020,11,SlimLite Tablet 11,Networking,170864.2148,170864.2148,11,"Clarke, Dave",15492,11/20/2024,New Business
FastOffice Scanner D2200 - Walt Disney -  Opp D1399,Walt Disney Opp D1399 - SOLAR M2020,OppD13992020,2200,FastOffice Scanner D2200,Servers,26623.74036,26623.74036,2200,"Clarke, Dave",15492,11/20/2024,New Business
FastSnap Individual - Walt Disney -  Opp D1399,Walt Disney Opp D1399 - MTC2020,OppD13992020,0,FastSnap Individual,Cloud,99743.37827,99743.37827,160,"Clarke, Dave",15492,11/20/2024,New Business
LockDown Intro Package - Walt Disney -  Opp D1400,Walt Disney Opp D1400 - ADD2020,OppD14002020,0,LockDown Intro Package,Services,247790,247790,1549,"Clarke, Dave",15492,11/26/2024,New Business
LockDown Intro Package - Walt Disney -  Opp D1401,Walt Disney Opp D1401 - ADD2020,OppD14012020,0,LockDown Intro Package,Services,372680,372680,2329,"Clarke, Dave",15492,1/24/2006,Expansions
LockDown Individual - MGM Resorts -  Opp E143,MGM Resorts Opp E143 - UPG2020,OppE1432020,0,LockDown Individual,Services,283360,283360,1771,"Clarke, Dave",199,11/23/2024,New Business
FastOffice Scanner D2200 - MGM Resorts -  Opp E144,MGM Resorts Opp E144 - SOLAR M2020,OppE1442020,2200,FastOffice Scanner D2200,Servers,352350,352350,2200,"Clarke, Dave",199,6/13/2024,New Business
FastSnap Individual - MGM Resorts -  Opp E145,MGM Resorts Opp E145 - MTC2020,OppE1452020,0,FastSnap Individual,Cloud,313120,313120,120,"Clarke, Dave",199,11/26/2024,New Business
SlimLite Tablet 9 - MGM Resorts -  Opp E146,MGM Resorts Opp E146 - HP Att2020,OppE1462020,9,SlimLite Tablet 9,Networking,360885.3279,360885.3279,9,"Clarke, Dave",199,6/14/2024,Expansions
FastSnap Individual - MGM Resorts -  Opp E146,MGM Resorts Opp E146 - MTC2020,OppE1462020,0,FastSnap Individual,Cloud,12430.77279,12430.77279,130,"Clarke, Dave",199,6/14/2024,Expansions
